station,month,year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode,month_year,CO_PPM,NO2_PPM,SO2_PPM,O3_PPM,PM2.5_Category,PM10_Category,CO_Category,NO2_Category,SO2_Category,O3_Category
Gucheng,9,2013,81.20363756613756,101.7332671957672,6.819383844797178,61.61006028218695,1192.340343915344,47.66544144620811,20.416437389770724,1007.1823412698412,14.149977954144621,0.1473611111111111,0.6046869488536155,N,2013-09-01,1.0368176903611688,0.032771308660737734,0.0026028182613729686,0.02431910277867761,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,9,2013,79.80421075837742,105.71430776014108,14.037180846560846,64.62831151675485,1068.658421516755,39.01208061728395,20.171871693121695,1009.3215718694885,14.79787037037037,0.07927469135802469,1.1326543209876543,NE,2013-09-01,0.9292681926232652,0.034376761445082366,0.0053577026131911626,0.019904122763920385,Very Poor,Poor,Good,Good,Good,Good
Huairou,9,2013,69.75026455026455,91.11466049382717,8.078646631393298,32.464183600088184,1020.9437610229277,50.43889848324515,19.52731040564374,1006.1257671957673,14.733639770723105,0.050645943562610235,0.9356944444444445,WNW,2013-09-01,0.887777183498198,0.017268182766004354,0.003083452912745533,0.025734131879206708,Very Poor,Poor,Good,Good,Good,Good
Tiantan,9,2013,80.47431657848324,106.53258377425043,10.66528758377425,57.52610821869489,1326.8518959435626,47.38481286155203,20.557601410934744,1010.8708465608465,14.358421516754852,0.07688271604938271,1.443910934744268,ENE,2013-09-01,1.1537842573422283,0.03059899373334835,0.004070720451822232,0.02417592492936328,Very Poor,Poor,Good,Good,Good,Good
Huairou,10,2013,78.06398276156341,99.11298856460147,11.062401945724526,42.62704603174603,933.0666495989077,36.931615160436934,12.118800136542072,1013.0180747567844,4.621036012971497,0.015813278716504522,1.113827018262502,WNW,2013-10-01,0.8113623039990503,0.02267396065518406,0.004222290818978826,0.018842660796141292,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,10,2013,95.72484639016896,120.875,22.558083870967742,74.43496678400751,1107.336149513569,21.762239097968937,12.901821983273598,1016.2447025942994,6.002385219320702,0.0035223587642942483,1.1612647209421403,NE,2013-10-01,0.9629009995770165,0.03959306743830187,0.008609955675941887,0.011103183213249459,Very Poor,Very Poor,Good,Good,Good,Good
Dongsi,10,2013,101.97381379074929,109.33405871309098,23.321895630653696,72.36982998805256,1361.3701143539854,33.62072347670251,13.209568612391193,1017.881097456904,4.922557176992661,0.028498890595664787,1.4914362519201227,E,2013-10-01,1.1838000994382483,0.0384945904191769,0.008901486881928891,0.017153430345256383,Very Poor,Poor,Good,Good,Good,Good
Wanshouxigong,10,2013,99.53392217101894,135.54988052568697,15.729049633043182,74.12944852577232,1406.278801843318,32.04498731865506,13.274140211640212,1015.21386968766,5.3498570575183475,0.015909284860897766,1.3348566308243728,NE,2013-10-01,1.2228511320376678,0.03943055772647464,0.006003454058413429,0.01634948332584442,Very Poor,Very Poor,Good,Good,Good,Good
Guanyuan,10,2013,96.87734681686295,120.70888803550093,15.400974227683905,71.66396433691756,1061.705069124424,27.421725301245946,12.901821983273598,1016.2447025942994,6.002385219320702,0.0035223587642942483,1.1612647209421403,NE,2013-10-01,0.9232217992386296,0.038119129966445515,0.0058782344380472916,0.013990676174105075,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,10,2013,96.91839477726575,111.30227001194743,20.035578358081583,66.54608851339819,1265.531233998976,26.39336757979177,13.209568612391193,1017.881097456904,4.922557176992661,0.028498890595664787,1.4914362519201227,E,2013-10-01,1.1004619426078053,0.03539685559223308,0.007647167312244878,0.0134660038672407,Very Poor,Poor,Good,Good,Good,Good
Dingling,10,2013,76.20824799453831,90.00046936337259,11.743257132616488,38.4551675921659,1500.0,37.546698978494625,13.52634195255163,1013.0094918074757,4.056280935313193,0.005387011435398532,1.3294354838709679,NNW,2013-10-01,1.3043478260869568,0.020454876378811652,0.004482159210922323,0.019156479070660523,Very Poor,Poor,Good,Good,Good,Good
Shunyi,10,2013,84.07230329407749,109.97783324799455,10.044207168458781,53.47594476873187,1131.647892131763,27.30083167776071,12.868324372759856,1018.5542776071002,5.2381507083119985,0.009995306366274109,1.3734724355692098,NE,2013-10-01,0.9840416453319678,0.02844465147272972,0.003833666858190374,0.013928995753959545,Very Poor,Poor,Good,Good,Good,Good
Tiantan,10,2013,95.22924133811232,119.27508960573478,13.477051049667178,66.27430544461512,1287.532002048131,25.882043898276155,13.209568612391193,1017.881097456904,4.922557176992661,0.028498890595664787,1.4914362519201227,E,2013-10-01,1.1195930452592444,0.03525229013011443,0.005143912614376785,0.013205124437895998,Very Poor,Poor,Good,Good,Good,Good
Gucheng,10,2013,96.83902969790066,122.04569892473118,11.086044239631336,76.51806250640041,1245.7019115890084,28.15416816436252,13.303181003584228,1014.1233017579791,4.965209506741765,0.008591483188257382,0.616073562041304,N,2013-10-01,1.0832190535556596,0.04070109707787256,0.004231314595279136,0.014364371512429856,Very Poor,Very Poor,Good,Good,Good,Good
Changping,10,2013,83.0457842635262,100.84237924560506,12.821073254821643,56.10638490996757,979.9304488820618,30.565497657450074,13.52634195255163,1013.0094918074757,4.056280935313193,0.005387011435398532,1.3294354838709679,NNW,2013-10-01,0.8521134338104885,0.029843821760621052,0.0048935394102372675,0.015594641661964325,Very Poor,Poor,Good,Good,Good,Good
Wanliu,10,2013,104.35247055811571,127.9081114524663,22.555866205837173,76.72415605905445,1289.2404847243558,25.149405035842292,12.901821983273598,1016.2447025942994,6.002385219320702,0.0035223587642942483,1.1612647209421403,NE,2013-10-01,1.1210786823690053,0.04081072130800768,0.00860910923886915,0.012831329099919537,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,11,2013,78.53853615520282,95.50696649029982,20.940299823633158,65.06227954144622,1571.6754850088182,27.193925961199295,6.429052028218695,1014.877184744268,-7.231371252204585,0.0002777777777777778,1.2036199294532628,N,2013-11-01,1.3666743347902768,0.034607595500769264,0.007992480848714945,0.013874452021020047,Very Poor,Poor,Good,Good,Good,Good
Wanliu,11,2013,87.9280643738977,113.91538800705467,21.8021164021164,59.04895989858907,1791.5410052910051,20.09038427777778,5.590873015873016,1016.9466909171076,-6.085970017636684,0.0,1.6324272486772486,N,2013-11-01,1.557861743731309,0.031409021222653766,0.00832141847409023,0.010250196060090705,Very Poor,Poor,Good,Good,Good,Good
Dingling,11,2013,47.85105820105821,72.6956569664903,19.365778165784832,41.747226696208116,945.648148148148,34.026101582892416,6.786040564373898,1013.7459722222222,-8.474695767195767,0.0,2.109949294532628,N,2013-11-01,0.8223027375201287,0.022205971646919214,0.00739151838388734,0.017360255909638987,Poor,Fair,Good,Good,Good,Good
Guanyuan,11,2013,79.80209435626102,106.36468253968255,24.650837742504407,64.42709435626102,1455.991622574956,17.76071690740741,5.590873015873016,1016.9466909171076,-6.085970017636684,0.0,1.6324272486772486,N,2013-11-01,1.2660796718043095,0.034269731040564376,0.009408716695612369,0.009061590258881331,Very Poor,Poor,Good,Good,Good,Good
Huairou,11,2013,59.12246472663139,76.79007936507936,20.021318342151677,47.74002645502646,988.2914462081129,37.29640245855379,4.983509700176366,1013.5609171075837,-8.244074074074074,0.0,1.3269378306878308,WNW,2013-11-01,0.8593838662679243,0.02539363109309918,0.007641724558073158,0.019028776764568264,Very Poor,Fair,Good,Good,Good,Good
Nongzhanguan,11,2013,83.08650793650794,105.5305114638448,24.195185749559087,61.0557317680776,1350.1904761904761,22.598639638447974,6.371166225749559,1018.6798170194004,-8.22615520282187,0.0,2.1532010582010583,NW,2013-11-01,1.1740786749482401,0.03247645306812638,0.009234803721205758,0.01152991818288162,Very Poor,Poor,Good,Good,Good,Good
Dongsi,11,2013,83.35542328042328,100.15343915343914,27.234193121693124,60.12991622574956,1750.9545855379188,24.572538214285714,6.371166225749559,1018.6798170194004,-8.22615520282187,0.0,2.1532010582010583,NW,2013-11-01,1.5225692048155817,0.03198399799241998,0.010394730199119512,0.012537009293002915,Very Poor,Poor,Good,Good,Good,Good
Shunyi,11,2013,67.61690917107583,89.62422839506173,15.930224867724867,52.743313703703706,1204.6384479717813,23.643270264550267,5.7738955026455026,1019.2730268959436,-7.41403659611993,0.0,1.991227954144621,N,2013-11-01,1.0475116938885056,0.02805495409771474,0.006080238499131628,0.012062892992117482,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,11,2013,77.41774691358025,106.43088624338624,25.93979276895944,60.304607583774256,1453.3862433862435,21.699360526455028,5.590873015873016,1016.9466909171076,-6.085970017636684,0.0,1.6324272486772486,N,2013-11-01,1.26381412468369,0.0320769189275395,0.009900684262961618,0.01107110230941583,Very Poor,Poor,Good,Good,Good,Good
Changping,11,2013,61.23730158730159,82.07702821869489,24.984780758377422,47.956594153439156,1104.11860670194,26.802900605820106,6.786040564373898,1013.7459722222222,-8.474695767195767,0.0,2.109949294532628,N,2013-11-01,0.9601031362625566,0.025508826677361256,0.009536175861976115,0.013674949288683727,Very Poor,Poor,Good,Good,Good,Good
Wanshouxigong,11,2013,84.85434303350969,112.86966490299824,23.622619047619047,58.44126984126985,1569.7156084656085,22.11244413580247,5.956382275132276,1016.0397067901235,-7.1793628747795415,0.000873015873015873,1.7732980599647268,W,2013-11-01,1.3649700943179204,0.031085781830462688,0.009016266812068338,0.011281859252960444,Very Poor,Poor,Good,Good,Good,Good
Tiantan,11,2013,80.51439594356262,104.12978395061728,14.628990299823633,57.89548059964727,1520.9766313932982,19.319199651675486,6.371166225749559,1018.6798170194004,-8.22615520282187,0.0,2.1532010582010583,NW,2013-11-01,1.3225883751246073,0.0307954684040677,0.005583584083902149,0.009856734516160962,Very Poor,Poor,Good,Good,Good,Good
Dingling,12,2013,52.18650793650793,64.72412101041132,30.980807424475167,41.18943376856119,1025.3289810547874,35.30803394777266,0.9304232804232804,1016.745289298515,-14.689554531490014,0.0,2.0520438641406384,N,2013-12-01,0.8915904183085108,0.02190927328114957,0.011824735658196629,0.018014303034577885,Very Poor,Fair,Good,Good,Good,Good
Shunyi,12,2013,65.15222307561018,76.77824714115037,29.70916746885134,48.697769103089264,1737.3126813449396,26.211179561358595,-0.12066905615292711,1022.4392195767196,-14.026911589008362,0.0,1.902248677248677,NE,2013-12-01,1.5107066794303823,0.025903068671855996,0.011339376896508145,0.013373050796611528,Very Poor,Fair,Good,Good,Good,Good
Wanshouxigong,12,2013,92.3570361836491,122.70558115719406,44.61212650622973,66.88517843275304,2194.941116231439,12.942466636798088,0.05938300051203281,1019.1276753712237,-13.25493044888206,0.0,1.6985236388462195,W,2013-12-01,1.9086444488969037,0.035577222570613326,0.01702752920085104,0.00660329930448882,Very Poor,Very Poor,Good,Good,Good,Good
Wanliu,12,2013,104.82038317118962,116.79301075268818,39.79176280935313,73.89043929424817,2153.726745178358,15.078118924731182,-0.07836021505376346,1019.9228750640041,-12.470651988393923,0.0,1.628541559993173,NE,2013-12-01,1.8728058653724857,0.039303425156514984,0.015187695728760737,0.0076929178187404,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,12,2013,76.40077231609489,106.78703703703705,41.23232548216419,62.400708602150544,1841.9713261648747,15.30274438897423,-0.07836021505376346,1019.9228750640041,-12.470651988393923,0.0,1.628541559993173,NE,2013-12-01,1.6017141966651085,0.03319186627773966,0.015737528809986332,0.007807522647435831,Very Poor,Poor,Good,Good,Good,Good
Tiantan,12,2013,84.93066222904933,102.99846390168972,28.79813119986346,68.47486200290152,1856.7878477555898,17.36605974995733,0.4268433179723503,1021.8598310291859,-14.655337941628265,0.0,1.905109660351596,ENE,2013-12-01,1.6145981284831217,0.03642279893771357,0.010991653129718877,0.00886023456630476,Very Poor,Poor,Good,Good,Good,Good
Gucheng,12,2013,82.50648574842124,101.21987540535929,40.61787079706435,71.94123327572964,3154.333504010923,25.93614840843147,0.6604348011606076,1017.9255333674689,-12.921142686465268,0.0,1.2736836490868748,W,2013-12-01,2.7428986991399333,0.03826661344453705,0.015503004121016926,0.013232728779811975,Very Poor,Poor,Good,Good,Good,Good
Changping,12,2013,67.12525601638505,81.13191244239631,44.05726721283495,50.30749045912272,1548.2228195937873,24.934493778801844,0.9304232804232804,1016.745289298515,-14.689554531490014,0.0,2.0520438641406384,N,2013-12-01,1.3462807126902498,0.026759303435703576,0.016815750844593493,0.012721680499388696,Very Poor,Poor,Good,Good,Good,Good
Huairou,12,2013,58.74417562724014,70.88432326335553,36.636134118450244,46.630393089691076,1353.262928827445,31.515301448199352,-1.767447516641065,1016.669947943335,-14.814492660863628,0.0,1.1509877965523128,WNW,2013-12-01,1.1767503728934305,0.024803400579622912,0.013983257297118414,0.01607923543275477,Very Poor,Fair,Good,Good,Good,Good
Dongsi,12,2013,85.80256869772998,95.27508960573478,40.6514085338795,61.97044579919781,1874.179894179894,23.278153507424474,0.4268433179723503,1021.8598310291859,-14.655337941628265,0.0,1.905109660351596,ENE,2013-12-01,1.6297216471129516,0.03296300308467969,0.01551580478392347,0.011876608932359426,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,12,2013,83.52980457415941,107.70978409284861,39.34630039255846,70.235285375064,989.2200034135517,15.85486116231439,-0.07836021505376346,1019.9228750640041,-12.470651988393923,0.0,1.628541559993173,NE,2013-12-01,0.860191307316132,0.037359194348438304,0.015017671905556664,0.008089214878731831,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,12,2013,87.55879842976617,115.48928998122547,43.943338777948455,65.78130197345963,1813.210018774535,21.30977501706776,0.4268433179723503,1021.8598310291859,-14.655337941628265,0.0,1.905109660351596,ENE,2013-12-01,1.5767043641517695,0.03499005424120193,0.01677226670914063,0.010872334192381511,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,1,2014,106.50364823348694,137.2801245946407,60.53277009728623,67.75452295613586,1932.1044546850999,21.079429083461342,-0.07938641406383339,1021.8873271889402,-13.087726147806793,0.0,1.7821407236729816,ENE,2014-01-01,1.6800908301609565,0.03603963987028504,0.02310411072415505,0.010754810756868032,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,1,2014,107.41007424475166,129.84781959378734,53.51928656767367,77.96932070319167,2702.8673835125446,31.395417306707632,0.355500085338795,1018.032260197986,-13.005709165386584,0.0,1.3037357057518348,W,2014-01-01,2.350319463923952,0.041473042927229614,0.020427208613615903,0.01601807005444267,Very Poor,Very Poor,Good,Good,Good,Good
Huairou,1,2014,87.10194145758662,104.85023041474655,48.05745434374467,56.00925925925926,1491.1247653183136,27.360752688172045,-2.0104668032087387,1016.871336832224,-13.901092336576207,0.0,1.0799773852193206,WNW,2014-01-01,1.2966302307115773,0.029792159180457054,0.018342539825856742,0.013959567698046963,Very Poor,Poor,Good,Good,Good,Good
Dongsi,1,2014,104.76220344768731,113.19344171360301,56.530849974398365,39.72674517835808,1878.4050179211467,23.949825055470217,-0.07938641406383339,1021.8873271889402,-13.087726147806793,0.0,1.7821407236729816,ENE,2014-01-01,1.633395667757519,0.021131247435296853,0.021576660295571894,0.012219298497688887,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,1,2014,101.9571300563236,133.81125192012288,55.49005803038061,75.40247909199522,1940.7620754394948,16.142217101894524,-0.040663935825226136,1020.0290471923537,-12.153970387438129,0.0,1.747337429595494,NE,2014-01-01,1.6876191960343434,0.040107701644678306,0.02117941146197733,0.008235825051987002,Very Poor,Very Poor,Good,Good,Good,Good
Aotizhongxin,1,2014,95.60355862775218,126.20462109575013,58.30335808158389,67.3702636968766,1858.173323092678,15.84557945041816,-0.040663935825226136,1020.0290471923537,-12.153970387438129,0.0,1.747337429595494,NE,2014-01-01,1.615802889645807,0.03583524664727479,0.022253190107474764,0.008084479311437838,Very Poor,Very Poor,Good,Good,Good,Good
Dingling,1,2014,72.77633128520225,100.24152585765489,36.947614780679295,39.275665642601126,1181.8194231097457,34.98707970643455,0.09952423621778458,1016.694075354156,-15.099583973374296,0.0,1.8883064516129033,N,2014-01-01,1.027669063573692,0.020891311512021876,0.0141021430460608,0.017850550870629874,Very Poor,Poor,Good,Good,Good,Good
Changping,1,2014,88.35432240996758,110.89527649769585,58.09059993172897,56.716517323775385,2230.8094384707288,26.040023894862603,0.09952423621778458,1016.694075354156,-15.099583973374296,0.0,1.8883064516129033,N,2014-01-01,1.939834294322373,0.03016836027860393,0.022171984706766783,0.013285726476970716,Very Poor,Poor,Good,Good,Good,Good
Wanliu,1,2014,110.92735535074245,142.50855521420036,59.5103046594982,92.75372077146271,2404.405615292712,18.87593067076293,-0.040663935825226136,1020.0290471923537,-12.153970387438129,0.0,1.747337429595494,NE,2014-01-01,2.09078749155888,0.049337085516735484,0.022713856740266488,0.00963057687283823,Very Poor,Very Poor,Good,Good,Good,Good
